,cnt_age,cnt_home,duration,hh_id,part_age,hh_size,ID
5736,11.0,0,5.0,Mo08HH266,11.0,3,262
5737,54.0,0,5.0,Mo08HH266,11.0,3,262
5738,11.0,0,5.0,Mo08HH266,11.0,3,262
5739,11.0,0,5.0,Mo08HH266,11.0,3,262
5740,73.0,0,2.0,Mo08HH266,11.0,3,262
5741,58.0,0,5.0,Mo08HH266,11.0,3,262
5742,50.0,0,4.0,Mo08HH266,11.0,3,262
5743,72.0,1,4.0,Mo08HH266,11.0,3,262
5744,11.0,0,5.0,Mo08HH266,11.0,3,262
5745,11.0,0,5.0,Mo08HH266,11.0,3,262
5746,11.0,0,3.0,Mo08HH266,11.0,3,262
5747,43.0,1,5.0,Mo08HH266,11.0,3,262
5748,11.0,0,3.0,Mo08HH266,11.0,3,262
5749,11.0,0,5.0,Mo08HH266,11.0,3,262
5750,74.0,0,4.0,Mo08HH266,11.0,3,262
5751,7.0,1,5.0,Mo08HH266,11.0,3,262
5752,11.0,0,5.0,Mo08HH266,11.0,3,262
5753,11.0,0,5.0,Mo08HH266,11.0,3,262
5754,11.0,0,5.0,Mo08HH266,11.0,3,262
5755,77.0,0,4.0,Mo08HH266,11.0,3,262
5756,54.0,0,5.0,Mo08HH266,11.0,3,262
5757,47.0,0,4.0,Mo08HH266,11.0,3,262
5758,2.0,0,2.0,Mo08HH266,11.0,3,262
5759,24.0,0,2.0,Mo08HH266,11.0,3,262
5760,11.0,0,5.0,Mo08HH266,11.0,3,262
5761,11.0,0,5.0,Mo08HH266,11.0,3,262
5762,3.0,1,3.0,Mo08HH266,11.0,3,262
5763,11.0,0,5.0,Mo08HH266,11.0,3,262
5764,45.0,0,3.0,Mo08HH266,11.0,3,262
5765,12.0,0,1.0,Mo08HH266,11.0,3,262
5766,11.0,0,5.0,Mo08HH266,11.0,3,262
5767,13.0,1,2.0,Mo08HH266,11.0,3,262
5768,11.0,0,5.0,Mo08HH266,11.0,3,262
5769,11.0,0,5.0,Mo08HH266,11.0,3,262
5770,39.0,0,1.0,Mo08HH266,11.0,3,262
5771,11.0,0,5.0,Mo08HH266,11.0,3,262
5772,52.0,1,5.0,Mo08HH267,17.0,3,263
5773,38.0,1,4.0,Mo08HH267,17.0,3,263
5774,49.0,1,5.0,Mo08HH267,17.0,3,263
5775,33.0,1,4.0,Mo08HH267,17.0,3,263
5776,52.0,1,2.0,Mo08HH267,17.0,3,263
5777,52.0,1,3.0,Mo08HH267,17.0,3,263
5778,52.0,1,2.0,Mo08HH267,17.0,3,263
5779,25.0,1,4.0,Mo08HH267,17.0,3,263
5780,10.0,1,4.0,Mo08HH268,11.0,4,264
5781,11.0,0,4.0,Mo08HH268,11.0,4,264
5782,27.0,0,1.0,Mo08HH268,11.0,4,264
5783,10.0,1,1.0,Mo08HH268,11.0,4,264
5784,31.0,1,4.0,Mo08HH268,11.0,4,264
5786,12.0,1,4.0,Mo08HH268,11.0,4,264
5787,11.0,1,4.0,Mo08HH268,11.0,4,264
5788,11.0,0,4.0,Mo08HH268,11.0,4,264
5790,7.0,1,5.0,Mo08HH268,11.0,4,264
5791,12.0,1,4.0,Mo08HH268,11.0,4,264
5792,11.0,1,4.0,Mo08HH268,11.0,4,264
5793,10.0,1,4.0,Mo08HH268,11.0,4,264
5794,13.0,0,1.0,Mo08HH268,11.0,4,264
5795,16.0,0,4.0,Mo08HH269,17.0,5,265
5796,17.0,0,3.0,Mo08HH269,17.0,5,265
5797,17.0,1,2.0,Mo08HH269,17.0,5,265
5798,18.0,0,5.0,Mo08HH269,17.0,5,265
5799,17.0,0,4.0,Mo08HH269,17.0,5,265
5800,19.0,0,4.0,Mo08HH269,17.0,5,265
5801,21.0,0,4.0,Mo08HH269,17.0,5,265
5802,17.0,0,5.0,Mo08HH269,17.0,5,265
5803,19.0,1,4.0,Mo08HH269,17.0,5,265
5804,18.0,0,5.0,Mo08HH269,17.0,5,265
5805,19.0,0,4.0,Mo08HH269,17.0,5,265
5806,18.0,0,3.0,Mo08HH269,17.0,5,265
5807,18.0,1,3.0,Mo08HH269,17.0,5,265
5808,17.0,0,5.0,Mo08HH269,17.0,5,265
5809,18.0,1,3.0,Mo08HH269,17.0,5,265
5810,18.0,0,5.0,Mo08HH269,17.0,5,265
5811,22.0,0,4.0,Mo08HH269,17.0,5,265
5812,18.0,0,5.0,Mo08HH269,17.0,5,265
5813,17.0,0,4.0,Mo08HH269,17.0,5,265
5814,18.0,0,5.0,Mo08HH269,17.0,5,265
5815,17.0,0,5.0,Mo08HH269,17.0,5,265
5816,18.0,0,5.0,Mo08HH269,17.0,5,265
5817,21.0,0,5.0,Mo08HH269,17.0,5,265
5818,16.0,0,4.0,Mo08HH269,17.0,5,265
5819,17.0,0,5.0,Mo08HH269,17.0,5,265
5820,17.0,0,5.0,Mo08HH269,17.0,5,265
5821,16.0,1,3.0,Mo08HH269,17.0,5,265
5822,16.0,0,4.0,Mo08HH269,17.0,5,265
5823,17.0,0,5.0,Mo08HH269,17.0,5,265
5824,18.0,0,5.0,Mo08HH269,17.0,5,265
5825,17.0,0,4.0,Mo08HH269,17.0,5,265
5826,19.0,1,3.0,Mo08HH269,17.0,5,265
5827,18.0,0,5.0,Mo08HH269,17.0,5,265
5828,20.0,0,4.0,Mo08HH269,17.0,5,265
5829,17.0,0,4.0,Mo08HH269,17.0,5,265
5830,17.0,1,4.0,Mo08HH269,17.0,5,265
5831,17.0,1,2.0,Mo08HH269,17.0,5,265
5832,17.0,0,5.0,Mo08HH269,17.0,5,265
5833,25.0,0,5.0,Mo08HH269,17.0,5,265
5834,17.0,1,5.0,Mo08HH269,17.0,5,265
5835,16.0,0,4.0,Mo08HH269,17.0,5,265
5836,25.0,0,5.0,Mo08HH269,17.0,5,265
5837,22.0,0,3.0,Mo08HH269,17.0,5,265
5838,16.0,0,2.0,Mo08HH269,17.0,5,265
5839,17.0,0,4.0,Mo08HH269,17.0,5,265
5840,16.0,0,3.0,Mo08HH270,17.0,3,266
5841,17.0,0,5.0,Mo08HH270,17.0,3,266
5842,17.0,0,5.0,Mo08HH270,17.0,3,266
5843,45.0,0,4.0,Mo08HH270,17.0,3,266
5844,17.0,0,5.0,Mo08HH270,17.0,3,266
5845,17.0,0,5.0,Mo08HH270,17.0,3,266
5846,17.0,0,5.0,Mo08HH270,17.0,3,266
5847,45.0,0,4.0,Mo08HH270,17.0,3,266
5848,17.0,0,5.0,Mo08HH270,17.0,3,266
5849,46.0,1,3.0,Mo08HH270,17.0,3,266
5850,17.0,0,5.0,Mo08HH270,17.0,3,266
5851,17.0,0,5.0,Mo08HH270,17.0,3,266
5852,17.0,0,5.0,Mo08HH270,17.0,3,266
5853,17.0,0,5.0,Mo08HH270,17.0,3,266
5854,17.0,0,5.0,Mo08HH270,17.0,3,266
5855,17.0,0,5.0,Mo08HH270,17.0,3,266
5856,17.0,0,5.0,Mo08HH270,17.0,3,266
5857,45.0,0,4.0,Mo08HH270,17.0,3,266
5858,17.0,0,5.0,Mo08HH270,17.0,3,266
5859,45.0,0,4.0,Mo08HH270,17.0,3,266
5860,51.0,1,3.0,Mo08HH270,17.0,3,266
5861,17.0,0,3.0,Mo08HH270,17.0,3,266
5862,17.0,0,5.0,Mo08HH270,17.0,3,266
5863,43.0,1,5.0,Mo08HH271,9.0,5,267
5864,6.0,0,4.0,Mo08HH271,9.0,5,267
5865,9.0,0,4.0,Mo08HH271,9.0,5,267
5866,63.0,1,1.0,Mo08HH271,9.0,5,267
5867,9.0,0,4.0,Mo08HH271,9.0,5,267
5868,52.0,0,1.0,Mo08HH271,9.0,5,267
5869,70.0,1,2.0,Mo08HH271,9.0,5,267
5870,9.0,0,4.0,Mo08HH271,9.0,5,267
5871,15.0,1,5.0,Mo08HH271,9.0,5,267
5872,9.0,0,4.0,Mo08HH271,9.0,5,267
5873,13.0,1,5.0,Mo08HH271,9.0,5,267
5874,9.0,0,4.0,Mo08HH271,9.0,5,267
5875,50.0,0,4.0,Mo08HH271,9.0,5,267
5876,9.0,0,4.0,Mo08HH271,9.0,5,267
5877,9.0,0,4.0,Mo08HH271,9.0,5,267
5878,42.0,1,5.0,Mo08HH271,9.0,5,267
5879,9.0,0,4.0,Mo08HH271,9.0,5,267
5880,9.0,0,4.0,Mo08HH271,9.0,5,267
5881,73.0,1,2.0,Mo08HH271,9.0,5,267
5882,9.0,1,5.0,Mo08HH271,9.0,5,267
5883,9.0,0,4.0,Mo08HH271,9.0,5,267
5884,9.0,0,4.0,Mo08HH271,9.0,5,267
5885,9.0,0,4.0,Mo08HH271,9.0,5,267
5886,9.0,0,4.0,Mo08HH271,9.0,5,267
5887,9.0,0,4.0,Mo08HH271,9.0,5,267
5888,9.0,0,4.0,Mo08HH271,9.0,5,267
5889,45.0,0,4.0,Mo08HH271,9.0,5,267
5890,9.0,0,4.0,Mo08HH271,9.0,5,267
5891,8.0,0,2.0,Mo08HH271,9.0,5,267
5892,29.0,0,3.0,Mo08HH272,9.0,4,268
5893,22.0,0,2.0,Mo08HH272,9.0,4,268
5894,9.0,0,5.0,Mo08HH272,9.0,4,268
5895,45.0,1,4.0,Mo08HH272,9.0,4,268
5896,10.0,0,3.0,Mo08HH272,9.0,4,268
5897,48.0,0,3.0,Mo08HH272,9.0,4,268
5898,9.0,0,5.0,Mo08HH272,9.0,4,268
5899,10.0,0,5.0,Mo08HH272,9.0,4,268
5900,10.0,1,5.0,Mo08HH272,9.0,4,268
5901,9.0,0,5.0,Mo08HH272,9.0,4,268
5902,6.0,0,2.0,Mo08HH272,9.0,4,268
5903,10.0,0,5.0,Mo08HH272,9.0,4,268
5904,42.0,0,4.0,Mo08HH272,9.0,4,268
5905,7.0,0,2.0,Mo08HH272,9.0,4,268
5906,34.0,1,2.0,Mo08HH272,9.0,4,268
5907,10.0,0,5.0,Mo08HH272,9.0,4,268
5908,9.0,0,5.0,Mo08HH272,9.0,4,268
5909,10.0,0,3.0,Mo08HH272,9.0,4,268
5910,7.0,0,2.0,Mo08HH272,9.0,4,268
5911,12.0,0,4.0,Mo08HH273,12.0,3,269
5912,12.0,0,4.0,Mo08HH273,12.0,3,269
5913,11.0,0,4.0,Mo08HH273,12.0,3,269
5914,11.0,0,4.0,Mo08HH273,12.0,3,269
5915,12.0,0,5.0,Mo08HH273,12.0,3,269
5916,12.0,0,3.0,Mo08HH273,12.0,3,269
5917,47.0,0,4.0,Mo08HH273,12.0,3,269
5918,11.0,0,4.0,Mo08HH273,12.0,3,269
5919,13.0,0,5.0,Mo08HH273,12.0,3,269
5920,54.0,1,4.0,Mo08HH273,12.0,3,269
5921,13.0,0,4.0,Mo08HH273,12.0,3,269
5922,51.0,1,4.0,Mo08HH273,12.0,3,269
5923,11.0,0,4.0,Mo08HH273,12.0,3,269
5924,12.0,0,4.0,Mo08HH273,12.0,3,269
5925,14.0,0,2.0,Mo08HH273,12.0,3,269
5926,15.0,0,5.0,Mo08HH274,14.0,5,270
5927,14.0,0,5.0,Mo08HH274,14.0,5,270
5928,14.0,0,5.0,Mo08HH274,14.0,5,270
5929,14.0,0,5.0,Mo08HH274,14.0,5,270
5930,17.0,0,5.0,Mo08HH274,14.0,5,270
5931,14.0,0,4.0,Mo08HH274,14.0,5,270
5932,15.0,0,4.0,Mo08HH274,14.0,5,270
5933,14.0,0,5.0,Mo08HH274,14.0,5,270
5934,16.0,0,3.0,Mo08HH274,14.0,5,270
5935,14.0,0,5.0,Mo08HH274,14.0,5,270
5936,14.0,0,5.0,Mo08HH274,14.0,5,270
5937,14.0,0,1.0,Mo08HH274,14.0,5,270
5938,15.0,0,3.0,Mo08HH274,14.0,5,270
5939,16.0,0,5.0,Mo08HH274,14.0,5,270
5940,17.0,0,5.0,Mo08HH274,14.0,5,270
5941,15.0,0,5.0,Mo08HH274,14.0,5,270
5942,15.0,0,5.0,Mo08HH274,14.0,5,270
5943,38.0,0,3.0,Mo08HH274,14.0,5,270
5944,14.0,0,5.0,Mo08HH274,14.0,5,270
5945,14.0,0,5.0,Mo08HH274,14.0,5,270
5946,14.0,0,5.0,Mo08HH274,14.0,5,270
5947,8.0,1,3.0,Mo08HH274,14.0,5,270
5948,27.0,0,2.0,Mo08HH274,14.0,5,270
5950,14.0,0,5.0,Mo08HH274,14.0,5,270
5951,39.0,1,3.0,Mo08HH274,14.0,5,270
5952,14.0,0,2.0,Mo08HH274,14.0,5,270
5953,18.0,0,5.0,Mo08HH274,14.0,5,270
5954,42.0,0,3.0,Mo08HH274,14.0,5,270
5955,25.0,0,1.0,Mo08HH274,14.0,5,270
5956,15.0,0,5.0,Mo08HH274,14.0,5,270
5957,16.0,0,5.0,Mo08HH274,14.0,5,270
5958,15.0,0,4.0,Mo08HH274,14.0,5,270
5959,45.0,0,5.0,Mo08HH274,14.0,5,270
5960,15.0,0,4.0,Mo08HH274,14.0,5,270
5961,14.0,0,4.0,Mo08HH274,14.0,5,270
5962,13.0,1,3.0,Mo08HH274,14.0,5,270
5963,22.0,0,1.0,Mo08HH274,14.0,5,270
5964,15.0,0,5.0,Mo08HH274,14.0,5,270
5965,14.0,0,5.0,Mo08HH274,14.0,5,270
5966,45.0,0,3.0,Mo08HH274,14.0,5,270
5967,16.0,0,4.0,Mo08HH274,14.0,5,270
5968,14.0,0,4.0,Mo08HH274,14.0,5,270
5969,14.0,0,5.0,Mo08HH274,14.0,5,270
5970,14.0,0,5.0,Mo08HH274,14.0,5,270
5971,32.0,0,2.0,Mo08HH275,10.0,3,271
5972,47.0,0,3.0,Mo08HH275,10.0,3,271
5973,43.0,1,3.0,Mo08HH275,10.0,3,271
5974,37.0,1,2.0,Mo08HH275,10.0,3,271
5975,25.0,0,1.0,Mo08HH275,10.0,3,271
5976,10.0,0,5.0,Mo08HH275,10.0,3,271
5977,11.0,0,5.0,Mo08HH275,10.0,3,271
5978,27.0,0,2.0,Mo08HH275,10.0,3,271
5979,11.0,0,5.0,Mo08HH275,10.0,3,271
5980,42.0,0,2.0,Mo08HH275,10.0,3,271
5981,10.0,0,5.0,Mo08HH275,10.0,3,271
5982,47.0,0,2.0,Mo08HH275,10.0,3,271
5983,11.0,0,5.0,Mo08HH275,10.0,3,271
5984,50.0,0,1.0,Mo08HH275,10.0,3,271
5985,67.0,0,2.0,Mo08HH276,9.0,4,272
5986,42.0,0,4.0,Mo08HH276,9.0,4,272
5987,9.0,0,5.0,Mo08HH276,9.0,4,272
5988,9.0,0,5.0,Mo08HH276,9.0,4,272
5989,10.0,0,5.0,Mo08HH276,9.0,4,272
5990,10.0,0,5.0,Mo08HH276,9.0,4,272
5991,37.0,1,5.0,Mo08HH276,9.0,4,272
5992,9.0,0,5.0,Mo08HH276,9.0,4,272
5993,67.0,0,2.0,Mo08HH276,9.0,4,272
5994,1.0,0,1.0,Mo08HH276,9.0,4,272
5995,62.0,0,2.0,Mo08HH276,9.0,4,272
5996,10.0,0,5.0,Mo08HH276,9.0,4,272
5997,22.0,0,2.0,Mo08HH276,9.0,4,272
5998,10.0,0,5.0,Mo08HH276,9.0,4,272
5999,43.0,0,5.0,Mo08HH276,9.0,4,272
6000,52.0,0,2.0,Mo08HH276,9.0,4,272
6001,10.0,0,5.0,Mo08HH276,9.0,4,272
6002,9.0,0,5.0,Mo08HH276,9.0,4,272
6003,10.0,0,5.0,Mo08HH276,9.0,4,272
6004,9.0,0,5.0,Mo08HH276,9.0,4,272
6005,9.0,0,5.0,Mo08HH276,9.0,4,272
6006,10.0,0,5.0,Mo08HH276,9.0,4,272
6007,9.0,0,5.0,Mo08HH276,9.0,4,272
6008,10.0,0,5.0,Mo08HH276,9.0,4,272
6009,10.0,0,5.0,Mo08HH276,9.0,4,272
6010,38.0,0,2.0,Mo08HH276,9.0,4,272
6011,9.0,0,5.0,Mo08HH276,9.0,4,272
6012,96.0,0,2.0,Mo08HH276,9.0,4,272
6013,66.0,1,4.0,Mo08HH276,9.0,4,272
6014,9.0,0,5.0,Mo08HH276,9.0,4,272
6015,60.0,1,4.0,Mo08HH276,9.0,4,272
6016,9.0,0,5.0,Mo08HH276,9.0,4,272
6017,10.0,0,5.0,Mo08HH276,9.0,4,272
6018,32.0,0,5.0,Mo08HH276,9.0,4,272
6019,9.0,0,5.0,Mo08HH276,9.0,4,272
6020,35.0,1,5.0,Mo08HH276,9.0,4,272
6021,42.0,0,4.0,Mo08HH276,9.0,4,272
6022,7.0,1,5.0,Mo08HH276,9.0,4,272
6023,9.0,0,5.0,Mo08HH276,9.0,4,272
6024,62.0,0,2.0,Mo08HH276,9.0,4,272
6025,9.0,0,5.0,Mo08HH276,9.0,4,272
6026,9.0,0,5.0,Mo08HH276,9.0,4,272
6027,9.0,0,5.0,Mo08HH276,9.0,4,272
6028,26.0,0,5.0,Mo08HH276,9.0,4,272
6029,26.0,0,4.0,Mo08HH276,9.0,4,272
6030,14.0,0,5.0,Mo08HH277,14.0,3,273
6031,14.0,0,5.0,Mo08HH277,14.0,3,273
6032,14.0,0,5.0,Mo08HH277,14.0,3,273
6033,14.0,0,5.0,Mo08HH277,14.0,3,273
6034,47.0,0,2.0,Mo08HH277,14.0,3,273
6035,14.0,0,5.0,Mo08HH277,14.0,3,273
6036,42.0,0,2.0,Mo08HH277,14.0,3,273
6037,14.0,0,5.0,Mo08HH277,14.0,3,273
6038,14.0,0,5.0,Mo08HH277,14.0,3,273
6039,14.0,0,2.0,Mo08HH277,14.0,3,273
6040,74.0,1,4.0,Mo08HH278,15.0,3,274
6041,36.0,0,3.0,Mo08HH278,15.0,3,274
6042,48.0,1,3.0,Mo08HH278,15.0,3,274
6043,15.0,0,4.0,Mo08HH278,15.0,3,274
6044,15.0,0,4.0,Mo08HH278,15.0,3,274
6045,15.0,0,4.0,Mo08HH278,15.0,3,274
6046,15.0,0,4.0,Mo08HH278,15.0,3,274
6047,15.0,0,4.0,Mo08HH278,15.0,3,274
6048,13.0,0,4.0,Mo08HH278,15.0,3,274
6049,14.0,0,3.0,Mo08HH278,15.0,3,274
6050,14.0,0,4.0,Mo08HH278,15.0,3,274
6051,15.0,0,4.0,Mo08HH278,15.0,3,274
6052,57.0,0,4.0,Mo08HH278,15.0,3,274
6053,15.0,0,4.0,Mo08HH278,15.0,3,274
6054,14.0,0,4.0,Mo08HH278,15.0,3,274
6055,15.0,0,4.0,Mo08HH278,15.0,3,274
6056,15.0,0,4.0,Mo08HH278,15.0,3,274
6057,50.0,1,5.0,Mo08HH278,15.0,3,274
6058,14.0,0,4.0,Mo08HH278,15.0,3,274
6059,13.0,0,4.0,Mo08HH278,15.0,3,274
6060,15.0,0,4.0,Mo08HH278,15.0,3,274
6061,15.0,0,4.0,Mo08HH278,15.0,3,274
6062,15.0,0,4.0,Mo08HH278,15.0,3,274
6063,15.0,0,4.0,Mo08HH278,15.0,3,274
6064,5.0,1,3.0,Mo08HH279,11.0,4,275
6065,22.0,0,3.0,Mo08HH279,11.0,4,275
6066,42.0,0,3.0,Mo08HH279,11.0,4,275
6067,32.0,0,3.0,Mo08HH279,11.0,4,275
6068,5.0,1,5.0,Mo08HH279,11.0,4,275
6069,11.0,1,3.0,Mo08HH279,11.0,4,275
6070,10.0,0,4.0,Mo08HH279,11.0,4,275
6071,42.0,1,5.0,Mo08HH279,11.0,4,275
6072,65.0,0,3.0,Mo08HH279,11.0,4,275
6073,32.0,0,3.0,Mo08HH279,11.0,4,275
6074,11.0,1,5.0,Mo08HH279,11.0,4,275
6075,65.0,0,3.0,Mo08HH279,11.0,4,275
6076,22.0,0,3.0,Mo08HH279,11.0,4,275
6077,41.0,0,5.0,Mo08HH279,11.0,4,275
6078,22.0,0,3.0,Mo08HH279,11.0,4,275
6079,41.0,1,5.0,Mo08HH279,11.0,4,275
6080,32.0,0,3.0,Mo08HH279,11.0,4,275
6081,6.0,0,3.0,Mo08HH279,11.0,4,275
6082,11.0,0,5.0,Mo08HH280,11.0,3,276
6083,11.0,0,5.0,Mo08HH280,11.0,3,276
6084,45.0,0,1.0,Mo08HH280,11.0,3,276
6085,11.0,0,5.0,Mo08HH280,11.0,3,276
6086,55.0,0,1.0,Mo08HH280,11.0,3,276
6087,52.0,0,1.0,Mo08HH280,11.0,3,276
6088,43.0,1,3.0,Mo08HH280,11.0,3,276
6089,12.0,0,1.0,Mo08HH280,11.0,3,276
6090,43.0,1,3.0,Mo08HH280,11.0,3,276
6091,12.0,0,1.0,Mo08HH280,11.0,3,276
6092,42.0,0,1.0,Mo08HH280,11.0,3,276
6093,58.0,0,1.0,Mo08HH280,11.0,3,276
6094,11.0,0,1.0,Mo08HH280,11.0,3,276
6095,11.0,0,1.0,Mo08HH280,11.0,3,276
6096,76.0,1,5.0,Mo08HH280,11.0,3,276
6097,62.0,0,1.0,Mo08HH280,11.0,3,276
6098,11.0,0,5.0,Mo08HH280,11.0,3,276
6099,9.0,0,5.0,Mo08HH281,9.0,4,277
6100,10.0,0,4.0,Mo08HH281,9.0,4,277
6101,32.0,0,3.0,Mo08HH281,9.0,4,277
6102,72.0,1,3.0,Mo08HH281,9.0,4,277
6103,7.0,0,4.0,Mo08HH281,9.0,4,277
6104,10.0,0,5.0,Mo08HH281,9.0,4,277
6105,52.0,0,4.0,Mo08HH281,9.0,4,277
6106,9.0,0,5.0,Mo08HH281,9.0,4,277
6107,32.0,0,5.0,Mo08HH281,9.0,4,277
6108,9.0,0,5.0,Mo08HH281,9.0,4,277
6109,6.0,0,4.0,Mo08HH281,9.0,4,277
6110,7.0,0,3.0,Mo08HH281,9.0,4,277
6111,10.0,0,5.0,Mo08HH281,9.0,4,277
6112,20.0,1,5.0,Mo08HH281,9.0,4,277
6113,10.0,0,5.0,Mo08HH281,9.0,4,277
6114,9.0,0,5.0,Mo08HH281,9.0,4,277
6115,47.0,1,3.0,Mo08HH281,9.0,4,277
6116,6.0,0,4.0,Mo08HH281,9.0,4,277
6117,10.0,0,5.0,Mo08HH281,9.0,4,277
6118,9.0,0,5.0,Mo08HH281,9.0,4,277
6119,9.0,0,5.0,Mo08HH281,9.0,4,277
6120,47.0,0,2.0,Mo08HH281,9.0,4,277
6121,10.0,0,5.0,Mo08HH281,9.0,4,277
6122,45.0,1,4.0,Mo08HH281,9.0,4,277
6123,9.0,0,5.0,Mo08HH281,9.0,4,277
6124,9.0,0,5.0,Mo08HH281,9.0,4,277
6125,27.0,0,4.0,Mo08HH281,9.0,4,277
6126,10.0,0,5.0,Mo08HH281,9.0,4,277
6127,10.0,0,5.0,Mo08HH281,9.0,4,277
6128,13.0,0,4.0,Mo08HH282,14.0,5,278
6129,22.0,1,5.0,Mo08HH282,14.0,5,278
6130,14.0,0,5.0,Mo08HH282,14.0,5,278
6131,14.0,0,2.0,Mo08HH282,14.0,5,278
6132,15.0,0,5.0,Mo08HH282,14.0,5,278
6133,15.0,0,2.0,Mo08HH282,14.0,5,278
6134,15.0,0,5.0,Mo08HH282,14.0,5,278
6135,15.0,1,5.0,Mo08HH282,14.0,5,278
6136,15.0,0,2.0,Mo08HH282,14.0,5,278
6137,14.0,0,2.0,Mo08HH282,14.0,5,278
6138,14.0,0,5.0,Mo08HH282,14.0,5,278
6139,16.0,0,3.0,Mo08HH282,14.0,5,278
6140,26.0,1,5.0,Mo08HH282,14.0,5,278
6141,14.0,0,5.0,Mo08HH282,14.0,5,278
6142,14.0,0,5.0,Mo08HH282,14.0,5,278
6143,14.0,0,5.0,Mo08HH282,14.0,5,278
6144,15.0,0,5.0,Mo08HH282,14.0,5,278
6145,16.0,0,5.0,Mo08HH282,14.0,5,278
6146,14.0,0,5.0,Mo08HH282,14.0,5,278
6147,14.0,0,2.0,Mo08HH282,14.0,5,278
6148,14.0,0,5.0,Mo08HH282,14.0,5,278
6149,15.0,0,2.0,Mo08HH282,14.0,5,278
6150,14.0,0,5.0,Mo08HH282,14.0,5,278
6151,15.0,0,5.0,Mo08HH282,14.0,5,278
6152,14.0,0,2.0,Mo08HH282,14.0,5,278
6153,49.0,1,5.0,Mo08HH282,14.0,5,278
6154,48.0,1,5.0,Mo08HH282,14.0,5,278
6155,14.0,0,5.0,Mo08HH282,14.0,5,278
6156,6.0,0,5.0,Mo08HH283,14.0,4,279
6157,29.0,0,5.0,Mo08HH283,14.0,4,279
6158,37.0,1,5.0,Mo08HH283,14.0,4,279
6159,28.0,0,5.0,Mo08HH283,14.0,4,279
6160,13.0,1,5.0,Mo08HH283,14.0,4,279
6161,3.0,0,5.0,Mo08HH283,14.0,4,279
6162,39.0,1,5.0,Mo08HH283,14.0,4,279
6163,35.0,0,4.0,Mo08HH283,14.0,4,279
6164,11.0,0,5.0,Mo08HH284,11.0,3,280
6165,11.0,0,5.0,Mo08HH284,11.0,3,280
6166,37.0,0,4.0,Mo08HH284,11.0,3,280
6167,11.0,0,5.0,Mo08HH284,11.0,3,280
6168,11.0,0,5.0,Mo08HH284,11.0,3,280
6169,11.0,1,5.0,Mo08HH284,11.0,3,280
6170,11.0,0,5.0,Mo08HH284,11.0,3,280
6171,11.0,0,5.0,Mo08HH284,11.0,3,280
6172,42.0,1,5.0,Mo08HH284,11.0,3,280
6173,11.0,0,5.0,Mo08HH284,11.0,3,280
6174,11.0,0,5.0,Mo08HH284,11.0,3,280
6175,11.0,0,5.0,Mo08HH284,11.0,3,280
6176,11.0,0,5.0,Mo08HH284,11.0,3,280
6177,11.0,0,5.0,Mo08HH284,11.0,3,280
6178,11.0,0,5.0,Mo08HH284,11.0,3,280
6179,11.0,0,5.0,Mo08HH284,11.0,3,280
6180,11.0,0,5.0,Mo08HH284,11.0,3,280
6181,11.0,0,5.0,Mo08HH284,11.0,3,280
6182,11.0,0,5.0,Mo08HH284,11.0,3,280
6183,11.0,0,5.0,Mo08HH284,11.0,3,280
6184,44.0,0,4.0,Mo08HH284,11.0,3,280
6185,12.0,0,3.0,Mo08HH285,12.0,4,281
6186,11.0,0,3.0,Mo08HH285,12.0,4,281
6187,12.0,0,3.0,Mo08HH285,12.0,4,281
6188,71.0,1,4.0,Mo08HH285,12.0,4,281
6189,11.0,0,5.0,Mo08HH285,12.0,4,281
6190,73.0,1,3.0,Mo08HH285,12.0,4,281
6191,22.0,0,3.0,Mo08HH285,12.0,4,281
6192,71.0,0,4.0,Mo08HH285,12.0,4,281
6193,10.0,1,5.0,Mo08HH285,12.0,4,281
6194,43.0,1,4.0,Mo08HH285,12.0,4,281
6195,12.0,0,3.0,Mo08HH285,12.0,4,281
6196,40.0,1,5.0,Mo08HH285,12.0,4,281
6197,12.0,0,3.0,Mo08HH285,12.0,4,281
6198,50.0,0,4.0,Mo08HH285,12.0,4,281
6199,11.0,0,3.0,Mo08HH285,12.0,4,281
6200,45.0,0,4.0,Mo08HH285,12.0,4,281
6201,12.0,0,3.0,Mo08HH285,12.0,4,281
6202,41.0,0,2.0,Mo08HH285,12.0,4,281
6203,11.0,0,3.0,Mo08HH285,12.0,4,281
6204,11.0,0,3.0,Mo08HH285,12.0,4,281
6205,11.0,0,3.0,Mo08HH285,12.0,4,281
6206,47.0,1,3.0,Mo08HH285,12.0,4,281
6207,11.0,0,3.0,Mo08HH285,12.0,4,281
6208,42.0,1,5.0,Mo08HH286,15.0,3,282
6209,82.0,1,5.0,Mo08HH286,15.0,3,282
6210,38.0,1,5.0,Mo08HH286,15.0,3,282
6211,80.0,1,5.0,Mo08HH286,15.0,3,282
6212,45.0,1,5.0,Mo08HH286,15.0,3,282
6213,50.0,1,5.0,Mo08HH286,15.0,3,282
6214,45.0,1,5.0,Mo08HH286,15.0,3,282
6215,48.0,1,5.0,Mo08HH286,15.0,3,282
6216,75.0,1,5.0,Mo08HH286,15.0,3,282
6217,16.0,1,5.0,Mo08HH286,15.0,3,282
6218,47.0,1,5.0,Mo08HH286,15.0,3,282
6219,45.0,1,2.0,Mo08HH287,16.0,4,283
